184,360,452,501,356,214,96,115
184,359,449,498,354,213,96,115
183,357,449,493,352,213,96,115
181,357,447,490,350,213,96,114
181,353,447,486,348,213,96,114
181,352,444,485,347,211,95,113
181,352,443,480,344,211,94,113
181,350,442,478,340,211,93,113
181,349,442,474,336,210,93,113
181,349,441,472,332,207,93,113
181,348,438,469,332,205,92,113
181,347,436,465,330,205,91,113
181,346,433,460,330,205,90,113
179,343,431,460,328,204,90,113
179,342,430,456,327,202,89,113
179,342,429,451,325,202,89,111
179,342,428,445,323,201,89,111
179,341,426,442,321,200,88,111
179,341,422,438,320,199,88,111
179,339,418,438,319,196,88,111
179,338,416,434,316,196,88,111
179,336,415,430,315,194,88,111
179,335,415,426,313,192,87,111
179,332,412,423,313,192,87,110
179,329,412,421,310,191,86,110
179,327,411,419,308,190,86,108
179,327,406,418,307,189,85,107
179,326,405,416,302,188,85,107
177,326,403,415,300,186,85,106
176,324,403,413,298,184,84,106
175,323,403,411,296,181,84,105
174,323,401,408,295,178,84,105
174,321,399,407,292,176,84,105
174,321,394,406,292,173,84,104
174,320,388,404,291,173,84,104
174,319,385,402,288,173,83,104
174,318,385,401,287,169,81,103
172,317,381,400,286,168,81,103
172,315,381,397,283,168,81,101
172,314,380,394,280,166,81,101
171,312,379,389,279,166,81,101
171,311,376,388,278,165,80,99
171,310,375,386,275,165,77,99
171,309,373,383,273,164,77,98
171,309,371,381,268,164,76,98
171,308,371,376,266,162,76,98
171,306,367,375,263,162,76,98
171,304,365,373,260,162,75,98
171,302,363,371,258,161,75,97
171,302,361,370,257,158,73,96
171,300,360,368,256,154,73,96
170,299,357,366,254,153,73,96
168,299,356,365,253,151,71,95
167,298,355,363,251,148,71,95
166,298,353,361,248,148,70,94
166,295,352,360,244,147,70,94
166,295,350,356,242,147,69,93
166,293,348,353,241,147,67,93
166,291,343,351,241,146,67,93
166,291,341,347,240,143,67,93
166,290,340,346,237,140,67,92
166,289,340,342,235,138,66,92
166,286,337,341,233,138,66,91
165,284,336,337,232,137,66,91
165,283,336,329,232,136,66,91
165,282,336,326,229,134,65,91
165,281,335,325,224,133,64,91
165,280,332,325,222,131,63,90
165,279,330,322,219,130,63,90
165,277,329,319,219,126,63,90
163,277,324,318,217,126,63,90
163,275,324,314,213,126,63,90
163,274,322,311,211,124,63,90
163,274,319,308,210,123,62,89
160,272,315,307,210,123,62,89
160,272,313,305,207,121,62,88
158,269,312,302,207,121,61,88
158,267,309,300,206,120,61,87
157,265,307,297,205,119,61,87
157,265,305,294,202,119,59,87
157,264,303,292,200,117,58,87
157,260,301,290,199,117,57,87
157,256,300,289,199,115,57,85
155,255,298,289,195,114,57,85
151,255,294,288,194,114,57,85
151,254,293,284,190,114,57,85
150,253,292,281,188,112,57,85
149,253,290,278,187,110,56,85
148,252,288,278,185,110,56,81
148,249,284,277,184,109,56,81
148,248,283,273,181,109,55,81
148,247,280,271,179,107,55,81
147,246,280,267,176,106,55,81
147,245,279,264,173,104,55,81
147,243,279,261,172,103,54,79
147,240,278,257,172,102,53,79
147,237,275,256,170,102,53,78
146,236,273,255,166,101,53,78
145,236,272,253,163,100,51,78
145,235,269,250,162,98,51,78
145,235,268,248,160,95,49,78
145,232,265,246,159,94,49,78
142,229,264,244,158,94,49,78
142,226,264,242,156,92,49,77
141,224,261,241,154,92,48,77
141,224,257,238,153,90,48,77
140,223,255,236,150,90,48,76
140,220,253,233,149,90,47,76
140,219,250,228,148,90,47,76
140,218,248,226,147,89,46,74
136,216,248,225,147,87,46,73
136,216,247,220,143,87,46,73
135,215,244,217,141,87,46,73
135,214,239,216,141,85,45,73
134,211,238,213,140,85,45,72
134,209,235,212,139,83,45,71
134,209,233,209,136,82,44,71
134,206,231,206,134,82,44,71
134,206,228,205,132,80,42,71
134,204,227,203,128,79,42,71
134,203,224,200,128,78,41,70
134,201,223,197,127,76,40,70
133,200,222,194,125,75,40,69
133,199,220,190,122,75,40,69
132,198,219,188,120,73,39,69
132,198,214,186,118,72,39,69
131,198,212,184,116,69,39,69
130,197,211,181,115,68,39,67
130,195,207,180,114,67,39,66
129,191,207,178,111,67,39,66
129,191,204,174,109,67,38,66
128,190,200,171,108,67,38,66
127,188,197,169,106,67,38,66
127,185,197,167,104,65,37,66
126,184,194,164,102,65,37,66
124,184,192,161,100,64,37,66
123,181,189,159,100,63,37,66
123,177,187,158,100,61,36,66
122,177,184,155,98,60,36,66
120,175,181,154,98,59,35,66
120,173,177,151,98,58,35,66
118,170,177,148,97,57,35,66
116,169,175,146,95,57,35,65
116,168,174,145,91,57,35,62
115,167,169,143,91,56,35,62
115,165,166,141,89,55,35,62
115,162,163,139,87,55,35,62
115,160,162,138,87,53,33,60
113,157,161,137,86,51,33,60
113,157,160,133,82,51,32,60
112,157,156,133,81,48,32,59
111,156,153,130,80,48,32,58
111,155,151,125,79,47,32,58
110,152,150,123,78,47,32,56
109,152,147,122,75,46,32,55
107,149,146,120,74,46,31,55
106,148,142,116,74,46,31,55
103,145,141,115,73,45,31,55
101,144,140,110,72,45,31,55
101,142,136,108,71,45,31,54
101,140,133,106,69,44,31,54
101,137,130,103,69,44,31,53
100,136,130,102,68,43,26,53
98,133,129,100,68,41,26,53
97,133,126,96,66,41,26,53
97,131,125,94,62,41,25,53
97,129,121,94,61,39,24,53
97,127,114,93,61,39,24,53
96,125,114,89,58,39,24,53
94,122,113,89,56,38,24,52
93,121,110,88,56,37,24,49
89,120,108,87,55,36,24,49
88,118,106,84,54,36,23,49
88,115,105,83,54,34,22,47
86,114,102,81,52,34,22,47
85,113,100,77,50,34,22,47
85,110,98,74,50,32,22,47
84,109,96,73,48,31,22,45
82,108,93,70,48,31,22,44
81,106,88,70,46,31,22,44
79,105,85,66,46,31,22,44
78,104,83,65,45,29,22,42
78,100,83,63,43,28,21,42
78,94,81,62,42,28,21,42
77,89,81,60,40,28,21,42
77,88,75,59,38,28,21,42
75,87,74,58,36,27,20,41
72,84,72,57,35,27,20,41
72,80,70,54,35,27,20,40
70,79,70,53,35,26,18,37
69,77,69,50,34,25,18,36
69,76,68,47,29,25,18,36
66,75,64,47,29,23,18,36
64,73,60,46,28,23,18,36
64,72,57,43,28,21,17,36
61,71,54,41,28,21,16,36
60,66,52,41,27,21,16,35
59,65,50,38,26,20,16,34
57,63,48,38,25,19,16,32
56,62,46,34,25,19,15,31
56,60,45,34,23,16,15,29
52,58,41,34,23,16,15,29
51,58,40,33,21,15,12,28
50,52,40,32,21,14,12,27
48,51,38,31,19,13,11,27
46,48,38,27,19,13,11,26
45,46,35,26,19,12,10,25
40,44,34,25,18,12,10,25
39,42,30,24,17,11,10,25
37,40,28,22,16,11,9,25
37,37,26,20,16,10,8,24
36,36,23,18,15,9,7,24
35,34,21,18,14,8,7,21
33,31,21,18,12,8,7,18
33,30,16,16,12,7,7,17
31,27,16,15,12,7,6,17
