200,380,501,598,393,246,114,126
200,379,499,594,391,246,114,125
199,378,496,589,391,246,114,125
199,377,494,584,390,245,114,125
199,375,491,581,388,245,114,125
198,372,490,579,386,244,114,125
198,371,488,575,385,243,114,124
198,369,485,571,384,243,114,124
198,367,482,567,383,243,114,124
197,367,481,565,380,242,113,123
197,367,478,560,379,242,113,122
195,367,474,559,377,241,113,122
195,367,472,554,375,241,112,122
195,366,470,551,374,239,111,122
194,365,467,549,372,238,111,122
194,363,467,543,371,237,111,122
193,362,465,539,369,237,111,122
193,362,462,536,368,235,110,122
193,360,459,534,366,234,110,122
192,360,457,529,365,234,109,122
192,357,455,526,364,233,109,122
192,356,453,525,361,231,108,122
192,355,453,522,358,230,106,122
192,353,449,519,358,230,106,121
192,353,447,516,355,230,105,120
192,352,445,513,354,230,104,118
192,351,440,513,352,230,104,116
192,348,440,510,350,228,104,116
191,347,437,509,348,226,104,116
191,345,436,506,345,226,103,116
191,344,434,499,345,226,103,116
190,342,432,496,343,226,103,116
190,341,429,494,339,226,103,116
188,338,428,492,338,226,102,116
187,336,427,491,337,224,101,115
186,335,423,489,335,224,101,115
186,333,422,486,333,222,101,115
186,332,421,484,329,221,100,115
186,330,420,482,326,221,100,113
186,329,418,477,325,221,100,112
186,326,417,477,322,219,100,111
184,326,413,476,320,219,100,110
184,324,408,475,320,218,99,110
184,321,406,474,318,216,99,110
183,321,405,470,317,215,97,110
182,321,401,466,317,214,97,110
182,321,401,463,313,213,95,110
181,320,401,462,312,209,94,109
180,318,400,458,311,208,94,109
180,317,398,457,307,206,94,109
179,314,397,455,306,205,94,108
179,310,394,454,306,204,94,107
178,309,394,448,306,203,94,106
175,309,392,446,303,203,94,106
175,309,391,443,301,202,92,105
174,309,389,442,297,201,91,105
174,309,385,441,295,201,89,104
174,308,383,440,291,199,89,104
173,306,381,437,290,198,89,104
171,305,379,434,288,198,89,104
170,304,379,433,285,194,89,104
170,303,379,429,283,191,89,104
169,302,378,426,281,191,87,104
168,300,376,426,278,190,86,104
168,298,373,426,277,186,86,104
167,296,370,424,277,184,86,104
167,296,367,421,277,182,85,103
167,295,365,420,273,181,85,102
166,293,364,416,272,180,85,102
165,290,363,413,271,180,85,101
164,288,360,410,270,180,85,101
164,288,358,406,269,178,84,101
164,284,357,403,269,177,83,101
162,283,353,401,269,177,82,101
162,282,351,399,266,175,82,101
161,281,350,395,265,173,82,101
161,280,350,389,265,172,82,99
160,279,349,385,263,172,81,99
160,279,349,381,262,169,79,99
160,277,346,380,261,168,78,98
159,275,345,377,260,167,77,98
159,275,343,372,260,165,77,97
158,273,340,371,258,165,77,96
157,273,337,369,256,164,77,95
156,272,337,367,254,162,76,94
156,272,336,363,249,162,76,94
154,272,335,361,247,160,75,94
154,272,334,361,242,159,74,92
152,271,334,360,239,157,74,91
152,270,333,356,237,155,74,91
150,269,330,353,237,155,73,91
148,267,330,349,237,153,73,91
148,263,330,345,237,152,73,90
148,260,329,344,234,150,73,90
148,258,328,342,230,149,73,90
148,256,326,340,230,146,72,90
147,255,324,338,226,146,72,90
147,255,323,334,224,144,71,90
146,254,320,333,223,141,71,90
146,251,317,331,222,141,70,90
146,251,313,328,221,141,69,89
146,249,313,325,220,137,69,89
146,249,308,324,218,136,68,89
145,248,304,322,216,136,68,89
145,248,301,319,215,135,68,87
144,247,300,314,214,134,68,87
144,247,298,312,210,133,67,87
144,245,296,311,208,131,66,87
143,244,293,310,208,129,64,87
143,243,291,307,204,129,64,87
142,242,291,305,202,126,64,86
141,240,290,303,200,125,63,86
141,239,289,301,198,123,62,85
140,238,287,299,194,123,62,85
140,237,285,295,193,122,62,84
140,236,280,292,192,122,62,84
139,236,276,290,189,122,62,84
139,235,275,290,189,117,59,84
139,233,272,287,188,116,59,84
139,231,270,283,187,116,59,83
138,228,270,280,187,114,58,83
138,226,267,278,184,114,58,83
137,223,265,276,184,114,56,83
137,221,265,274,178,114,56,83
137,220,263,269,177,113,56,83
135,219,263,267,175,112,55,82
134,218,263,266,173,109,55,80
132,217,262,261,172,109,55,80
131,215,259,259,171,108,55,80
131,211,258,259,167,108,54,80
131,210,255,258,163,108,53,80
131,210,255,256,161,102,53,80
131,210,253,253,159,99,53,80
131,208,252,251,156,98,52,80
131,205,249,248,156,97,52,80
130,205,248,245,154,96,51,79
129,204,247,241,154,93,51,79
128,202,246,237,152,93,51,79
127,202,244,235,151,91,51,77
126,202,240,232,151,90,51,76
126,200,240,230,148,89,50,75
125,196,239,228,147,89,49,75
125,194,239,228,142,88,48,74
124,194,234,228,142,85,47,74
123,193,233,224,140,85,46,74
123,191,230,223,139,82,46,74
123,189,230,220,136,81,45,74
122,189,224,218,135,81,45,74
121,187,222,216,134,81,45,72
120,186,219,214,133,80,44,72
119,186,218,213,130,78,44,70
119,185,214,210,129,77,44,70
119,185,213,208,126,75,43,69
119,183,210,204,126,74,43,69
118,182,209,198,125,74,43,69
116,180,206,197,124,74,42,69
116,179,203,194,124,74,41,67
116,177,201,192,123,71,41,67
116,177,198,190,122,69,41,65
115,176,198,188,118,69,41,63
115,175,198,181,118,68,40,63
115,173,193,180,116,68,40,63
113,173,190,178,114,67,40,63
112,169,188,178,113,66,40,62
112,168,187,172,112,65,40,62
111,166,186,171,109,64,39,62
108,163,184,170,108,64,39,62
108,162,182,166,108,61,39,62
108,162,179,163,106,61,37,62
107,161,174,162,104,61,37,62
107,160,172,157,102,61,37,62
105,159,171,155,99,60,37,62
104,159,169,150,97,60,37,62
104,158,167,148,95,57,37,62
102,156,164,147,94,57,36,62
102,152,162,145,93,57,36,61
101,151,158,143,92,57,35,61
101,148,157,141,91,57,33,60
101,148,156,139,89,54,32,59
101,144,153,136,89,54,32,59
100,141,149,135,88,54,32,59
98,141,149,132,83,54,32,59
98,140,148,127,80,54,32,59
97,138,146,125,79,53,31,59
96,138,146,121,78,50,30,59
95,136,143,119,78,49,30,58
95,132,143,118,76,47,30,57
93,131,138,117,75,47,30,57
93,131,136,114,72,46,30,56
92,131,136,108,71,46,30,54
92,131,132,106,67,46,30,54
90,129,130,103,66,46,30,54
88,128,130,102,64,45,28,53
88,128,126,100,63,44,27,52
87,126,126,96,61,43,27,52
87,124,123,94,60,43,27,50
87,122,121,93,57,43,26,49
84,119,119,92,56,43,26,49
83,119,113,90,56,42,26,49
79,118,112,88,56,40,26,49
79,118,110,85,54,38,26,48
77,115,109,82,54,38,25,48
76,115,108,80,51,37,23,48
75,113,106,78,50,36,23,47
75,109,102,76,50,36,23,47
73,108,99,75,47,36,23,47
73,107,98,71,46,34,22,47
72,105,96,70,44,34,22,45
72,100,94,69,44,32,22,45
72,97,92,65,44,31,22,45
72,97,91,62,42,30,21,43
70,97,85,62,41,30,20,43
70,95,84,60,40,29,19,41
69,94,78,60,39,28,19,41
69,93,75,58,37,27,19,40
69,91,72,57,37,26,16,40
66,88,69,56,37,26,16,40
