169,391,542,622,379,233,97,98
168,390,540,620,375,233,97,98
168,389,535,617,374,233,97,98
168,387,532,613,373,233,97,98
167,386,529,610,371,233,97,98
167,384,525,607,371,232,97,98
167,383,522,604,369,231,97,98
167,381,520,599,368,231,97,98
166,378,519,596,366,231,97,98
166,377,516,595,364,229,97,97
166,375,513,593,364,227,96,97
165,374,512,586,364,227,96,97
164,371,510,584,362,227,96,97
163,371,510,582,359,227,94,95
162,368,510,580,357,226,93,95
162,368,507,576,355,225,93,95
162,368,505,573,352,224,92,95
162,367,505,568,348,224,92,95
162,366,503,564,346,224,92,94
161,364,502,561,343,224,92,94
161,362,500,557,343,223,91,94
161,361,500,554,340,221,90,94
161,359,500,551,339,218,89,94
161,359,496,550,335,217,89,94
161,358,492,549,332,216,89,94
161,354,492,545,331,215,89,94
161,354,487,543,331,214,89,92
161,351,485,542,330,211,89,92
161,349,481,540,329,211,88,92
161,349,480,536,326,210,87,92
159,348,478,533,325,209,87,92
159,346,476,533,323,207,85,92
158,346,471,530,322,207,85,92
155,346,467,530,321,207,85,90
155,346,463,528,318,206,85,90
155,345,461,526,315,205,85,89
155,342,461,525,313,202,84,89
155,341,459,518,313,202,84,89
155,339,455,516,312,201,84,89
155,336,454,514,310,200,83,89
154,333,451,511,310,200,83,89
154,331,448,509,308,199,83,89
153,329,446,506,307,198,83,89
153,328,444,502,306,196,83,89
153,327,442,499,306,195,81,88
152,327,440,496,305,194,79,88
152,324,438,495,303,194,79,86
151,324,438,492,299,192,79,86
151,324,434,489,298,190,79,86
150,324,431,487,295,190,79,85
150,323,427,485,292,190,79,85
150,322,423,483,291,189,78,85
150,321,422,479,290,186,78,85
150,320,420,474,290,184,78,85
150,319,420,468,290,183,76,85
149,319,417,466,289,183,76,82
148,317,415,464,289,181,76,81
147,315,413,463,287,179,76,81
146,315,411,461,285,177,75,81
146,313,409,458,284,176,75,80
146,312,407,453,284,174,75,80
146,311,406,448,282,174,74,80
144,310,406,446,280,172,73,80
144,307,404,444,279,172,72,79
144,307,403,441,275,170,72,79
144,305,402,437,273,170,72,78
142,303,401,436,273,166,72,78
142,300,398,433,273,166,71,78
142,299,394,429,272,166,71,78
142,299,392,423,271,166,70,78
140,297,391,422,269,165,70,77
140,297,388,421,265,163,70,77
140,297,385,418,263,162,69,77
140,295,385,415,260,160,69,77
140,293,382,413,259,159,68,77
139,292,380,412,255,158,68,77
139,290,380,410,253,156,66,77
139,289,378,407,250,155,66,77
138,289,376,405,249,153,65,76
138,286,376,401,246,153,65,76
138,286,375,397,244,151,64,76
138,283,372,395,243,150,64,76
138,283,368,393,241,149,63,76
137,283,367,391,239,146,63,75
136,280,363,391,238,146,63,74
131,280,362,389,237,145,63,74
130,280,361,386,234,143,63,74
130,276,358,385,233,142,63,74
130,273,356,383,232,141,62,74
130,272,356,375,231,141,62,74
129,270,353,373,229,141,62,74
129,268,352,371,227,139,61,74
129,266,349,367,226,139,61,74
129,266,344,366,225,138,60,73
128,265,342,362,223,138,60,73
128,264,342,357,221,136,60,73
128,261,340,353,221,136,59,73
127,260,336,349,221,136,59,73
127,259,334,347,219,133,59,73
126,258,334,344,215,133,58,73
126,258,333,340,213,130,58,73
126,257,331,337,210,130,57,73
126,256,330,334,209,127,57,72
126,255,326,333,208,125,57,71
126,254,322,331,206,125,57,70
126,252,320,329,205,123,56,70
126,250,320,328,201,121,55,70
126,247,318,328,198,119,55,70
126,245,314,327,197,117,55,70
125,242,312,327,195,116,55,69
124,242,310,325,193,113,55,69
122,242,309,322,191,113,53,69
121,241,307,318,190,113,53,68
121,238,304,314,190,113,53,68
121,236,302,311,187,113,53,68
121,231,301,308,187,113,53,67
121,231,296,306,187,112,53,65
121,229,294,303,184,112,53,65
119,229,292,300,182,111,53,65
118,227,289,297,181,111,53,65
117,226,287,294,181,109,52,65
117,224,287,293,179,105,52,64
117,224,283,291,178,103,52,63
117,222,281,286,177,103,52,63
116,219,281,283,175,102,52,63
116,217,279,280,173,102,51,63
116,216,277,278,170,100,51,63
116,214,275,277,170,96,50,63
115,213,275,271,168,96,50,63
115,211,272,269,168,96,48,62
115,210,269,264,167,96,48,62
115,209,264,260,167,96,48,62
115,208,262,257,167,94,46,62
115,206,260,254,164,94,46,62
115,204,259,252,163,92,46,60
113,203,258,249,162,91,46,59
113,203,256,247,157,90,46,59
110,202,254,246,154,90,46,59
110,200,253,242,152,89,46,59
110,198,249,241,152,89,43,59
110,198,247,237,152,85,43,59
109,197,244,237,150,84,43,57
109,197,240,235,148,83,43,56
109,192,240,233,146,83,42,56
109,191,238,231,145,80,41,56
107,190,235,229,145,79,40,56
107,189,231,228,144,77,40,55
107,188,230,223,142,76,40,55
106,187,228,219,140,76,40,55
105,187,224,217,138,75,40,55
104,186,223,215,136,74,40,53
103,186,220,212,136,74,37,53
103,186,217,211,131,73,37,53
102,183,217,208,128,73,37,53
102,183,214,206,126,71,36,53
102,182,212,201,126,70,36,52
102,180,208,199,125,69,36,52
101,178,207,196,123,68,36,52
99,176,205,194,122,68,35,52
99,175,204,190,121,66,35,51
99,173,204,187,118,66,33,51
98,172,204,183,116,64,33,51
97,170,203,181,114,62,33,51
97,169,198,178,113,62,33,51
97,166,195,177,111,62,32,51
97,165,192,174,108,62,32,51
96,164,191,169,108,61,31,51
96,161,188,168,106,60,31,51
95,160,186,166,104,58,31,51
94,158,181,166,103,57,31,51
94,154,178,165,102,57,31,50
93,153,175,164,99,57,30,50
93,151,173,160,97,57,30,50
91,151,172,157,96,55,30,49
90,148,172,153,95,54,30,49
89,146,170,151,92,54,30,49
88,145,169,148,90,53,29,49
88,143,166,144,90,52,29,49
88,141,165,141,90,50,27,49
88,139,163,138,90,48,27,48
85,138,162,136,89,48,26,47
85,137,160,134,86,46,26,47
85,136,155,131,86,46,25,47
84,136,153,127,84,45,25,47
82,135,150,125,82,45,25,47
82,132,147,122,81,45,25,47
81,131,144,120,80,43,25,47
79,130,141,117,79,43,25,47
78,130,138,115,76,42,25,47
78,126,137,111,75,42,25,47
78,125,135,108,74,42,24,45
77,123,131,106,73,42,24,45
76,121,129,105,72,41,23,44
75,118,127,104,70,40,23,44
73,117,123,104,68,40,22,44
72,115,121,100,68,40,22,43
71,114,120,95,66,40,22,43
71,111,117,94,65,38,22,43
70,109,115,93,63,37,22,42
70,106,114,90,62,37,20,42
70,105,112,89,59,36,20,40
70,105,106,88,56,36,20,40
70,104,103,87,55,33,20,39
67,103,101,84,55,33,20,38
66,102,99,81,54,33,19,37
65,100,97,80,52,31,19,37
65,96,97,76,51,31,18,37
63,96,94,74,48,31,18,37
62,93,91,73,47,30,18,37
60,90,88,71,47,30,18,37
58,88,87,68,45,30,18,37
58,85,84,68,43,28,18,37
57,82,82,66,42,27,18,37
57,81,79,64,41,26,17,36
57,78,78,59,41,25,17,36
55,77,76,56,40,24,17,36
52,76,73,54,39,24,17,36
51,74,70,52,38,24,17,35
50,70,68,52,37,24,15,35
49,68,63,50,37,24,15,35
48,67,62,48,35,21,15,35
47,65,59,47,33,20,15,35
46,64,56,44,32,20,15,34
46,62,55,41,32,19,13,33
45,61,51,39,31,19,13,32
45,58,48,39,29,18,13,31
45,57,44,37,27,18,12,31
44,54,43,33,26,18,12,31
42,52,41,32,23,18,12,31
42,51,40,28,22,17,12,29
41,47,37,28,22,16,11,29
40,45,35,28,20,15,10,28
37,42,33,27,20,15,10,27
37,40,30,24,20,14,10,26
34,39,29,23,17,14,9,26
32,38,25,23,17,13,9,24
