274,411,517,584,393,238,106,113
273,409,513,581,393,238,106,113
271,408,510,578,392,238,106,113
271,405,507,574,392,238,106,113
271,403,503,571,392,238,105,113
271,402,498,567,392,238,105,113
270,399,497,563,392,237,105,113
270,396,497,558,390,237,105,113
270,394,492,556,390,236,105,113
269,393,489,554,388,235,105,113
269,392,485,549,388,235,105,113
267,390,483,547,386,235,105,113
267,389,479,545,383,235,105,113
267,389,475,540,383,234,105,113
264,388,475,536,382,234,104,113
261,387,473,535,379,234,104,113
261,384,471,533,378,232,104,113
259,383,465,533,377,232,104,113
259,381,462,530,376,232,103,113
259,381,458,529,373,231,102,113
259,380,456,525,372,229,102,113
259,380,455,523,368,229,102,110
259,378,453,520,367,229,101,109
259,376,451,517,366,227,101,109
258,375,446,515,365,227,101,109
258,375,443,511,364,225,101,109
256,374,440,508,363,225,101,109
255,371,437,507,362,224,101,109
254,369,437,502,360,224,101,109
254,368,435,501,357,223,99,109
254,368,435,494,356,221,99,109
254,368,434,487,354,221,99,109
253,367,432,484,354,219,99,108
251,367,431,479,352,219,99,108
250,367,429,474,350,219,99,108
250,364,428,470,348,219,99,108
250,364,427,468,344,216,99,108
248,362,425,467,342,216,99,107
246,362,422,465,340,216,99,106
244,360,421,463,338,216,98,106
243,359,420,462,336,212,98,106
243,356,418,458,336,211,98,106
242,354,415,458,333,210,98,106
242,354,412,454,330,210,98,106
241,354,411,449,330,208,98,105
241,352,408,448,329,206,97,105
240,352,403,446,329,205,97,104
238,352,400,445,325,205,97,104
238,349,400,442,323,205,95,104
238,346,399,438,323,203,95,104
237,346,398,437,318,201,95,104
234,346,397,436,316,200,93,104
234,344,394,434,314,199,93,104
234,343,393,431,313,195,93,104
233,343,393,427,312,191,93,104
231,342,391,424,311,191,92,104
229,342,391,423,308,189,91,103
229,340,391,420,307,187,90,102
228,339,390,419,302,187,90,101
228,338,388,416,300,185,90,101
228,338,386,412,297,184,90,101
228,334,385,411,295,182,90,101
228,332,384,406,295,181,90,100
226,331,383,404,292,180,90,100
223,329,380,402,292,180,90,100
222,329,378,401,288,178,90,100
220,327,378,397,287,177,90,100
218,326,376,397,285,175,89,100
217,325,374,392,285,175,88,100
217,322,372,391,282,174,88,100
215,320,370,389,282,173,87,100
215,319,368,387,281,172,85,99
215,319,364,387,277,171,84,99
215,317,360,386,276,171,82,99
215,316,356,385,274,169,82,99
214,314,356,382,271,168,82,99
213,313,354,380,270,167,81,98
211,313,351,377,270,167,81,96
210,312,350,373,268,166,81,96
209,310,347,373,266,165,80,96
209,310,347,368,265,162,80,95
209,308,345,365,263,161,80,95
208,308,345,362,261,158,80,94
208,308,339,362,259,157,79,94
208,306,338,360,256,156,78,94
206,305,337,358,252,156,78,94
206,300,337,355,252,154,78,94
206,299,334,353,250,152,78,94
205,298,334,351,247,150,77,94
204,297,334,347,244,149,77,94
204,296,331,344,241,149,77,94
203,296,331,340,238,147,77,94
203,295,329,339,235,147,77,91
203,295,328,338,234,145,75,88
203,292,327,334,233,144,75,88
203,290,326,333,229,144,74,87
201,288,325,331,228,142,74,87
200,287,322,330,226,140,74,87
200,285,319,328,225,138,74,87
198,285,318,324,223,138,73,87
197,285,317,322,220,135,73,87
196,283,316,321,218,133,72,87
196,282,312,320,216,133,70,87
196,280,307,318,216,132,70,87
195,279,304,317,213,131,70,87
195,279,301,313,213,129,69,87
193,278,301,310,211,128,69,86
193,277,299,308,209,126,68,86
189,277,298,307,208,125,66,86
188,277,296,305,206,123,65,86
188,274,295,303,204,122,65,85
187,273,294,298,203,122,65,84
187,272,293,296,199,120,65,84
186,270,292,294,197,120,64,83
185,269,292,293,194,117,64,82
185,269,291,291,189,116,63,82
182,266,289,290,188,116,63,82
181,266,287,288,185,115,63,81
181,264,283,286,185,113,63,81
181,263,282,282,184,111,62,81
179,262,280,281,181,111,62,80
177,261,280,280,178,110,60,80
177,258,279,277,177,109,60,79
176,256,275,276,177,107,60,79
175,255,275,272,175,107,59,78
174,253,273,269,173,107,59,78
173,252,272,266,172,105,58,78
173,251,269,265,171,102,58,77
173,250,263,265,171,100,58,76
172,248,261,263,168,100,58,76
172,247,258,258,167,100,58,76
172,246,256,252,167,100,58,75
172,244,254,248,165,100,58,75
172,242,254,245,161,100,58,74
171,242,253,241,158,99,58,74
169,241,253,237,156,98,58,74
169,238,251,235,156,96,57,74
168,237,247,233,155,96,56,74
167,237,246,232,154,92,55,73
166,236,246,231,152,88,55,72
166,235,243,229,151,87,53,72
164,235,241,227,148,87,52,72
164,234,240,224,145,87,51,71
164,231,239,220,144,86,51,71
163,229,238,218,140,86,51,71
163,227,233,217,138,86,51,71
163,226,231,215,137,84,50,70
163,226,230,214,135,81,48,69
161,225,229,213,134,79,48,67
160,224,226,210,133,78,48,67
158,223,225,205,132,78,48,67
158,219,225,202,130,77,48,67
158,217,223,199,129,76,47,67
157,215,220,196,129,76,47,66
157,214,217,196,129,74,45,64
157,213,216,193,126,73,44,64
156,211,215,190,124,72,44,64
156,208,213,188,121,72,44,64
153,207,212,185,119,72,44,64
150,204,210,184,118,72,44,64
149,203,208,179,118,72,43,64
148,202,206,176,118,71,41,64
148,202,204,174,115,68,41,64
148,199,203,172,115,65,41,63
148,197,200,171,113,65,40,62
147,195,198,169,111,65,40,61
147,194,194,166,109,65,40,61
144,190,193,165,108,65,40,61
143,188,192,162,107,64,39,61
143,186,191,158,106,63,38,61
143,184,188,154,105,63,38,61
143,183,186,152,103,60,38,61
143,180,185,150,101,58,38,61
141,178,183,149,99,58,37,61
141,177,178,149,97,57,37,60
139,177,176,146,96,56,37,59
137,175,173,145,95,55,37,59
136,174,172,140,95,55,36,58
133,173,170,140,93,54,35,58
132,173,166,138,91,54,34,58
131,168,165,137,90,53,34,58
129,166,164,136,87,53,34,57
126,166,161,136,85,53,33,56
125,166,159,132,83,52,33,56
124,163,158,130,81,52,33,55
124,162,156,127,80,51,32,54
123,161,154,123,78,51,32,54
121,158,153,121,77,50,32,54
121,156,148,120,76,50,31,54
119,154,145,119,75,50,31,53
116,152,145,115,74,50,31,53
116,148,144,112,74,50,29,53
116,147,142,110,73,49,29,50
115,145,138,108,73,49,28,50
114,144,134,106,73,47,28,50
114,141,133,104,69,47,28,50
113,141,127,104,68,47,27,49
111,139,126,102,67,45,27,49
108,139,123,100,66,44,27,49
107,135,121,99,66,42,27,49
104,134,120,97,63,42,27,49
102,132,118,97,61,42,27,47
102,131,116,92,60,41,27,47
101,131,112,91,59,39,27,46
101,128,112,88,56,39,26,46
98,126,109,86,56,39,26,46
96,126,108,82,54,39,25,46
94,124,105,82,54,39,24,44
94,120,104,79,53,38,24,44
94,118,103,78,49,36,24,44
93,117,99,75,49,36,23,44
93,116,98,74,48,33,23,41
93,113,96,71,48,32,22,41
91,112,93,67,48,32,22,41
89,109,93,65,47,32,21,40
88,105,90,65,45,32,21,40
86,103,86,63,45,32,21,40
85,101,84,61,45,31,21,38
84,98,82,61,44,29,21,37
83,95,80,60,43,29,19,37
82,94,76,59,42,29,18,36
81,92,74,58,39,29,18,35
80,90,71,56,39,28,17,35
79,87,70,53,39,27,17,34
77,86,67,53,38,24,17,34
77,83,63,52,37,24,17,33
74,81,60,51,37,24,17,32
74,80,59,48,34,23,17,31
73,79,58,43,34,23,15,31
71,77,56,41,34,22,15,30
69,75,54,40,32,22,15,29
68,71,50,40,31,22,15,29
67,66,49,39,30,22,15,28
65,65,45,38,29,21,15,28
63,63,45,35,28,20,14,28
61,59,44,35,25,20,14,28
58,58,44,32,24,19,14,27
56,57,39,31,24,19,14,26
55,53,37,30,24,18,13,26
53,52,34,29,23,18,12,25
50,52,33,27,23,14,12,25
49,48,33,26,21,14,12,23
48,46,31,25,19,13,11,23
46,43,29,23,18,13,11,23
44,40,28,22,17,13,11,21
44,39,25,22,14,12,10,20
