222,360,419,485,371,281,156,180
221,360,417,485,370,278,155,178
220,359,415,483,367,278,154,178
220,358,413,480,365,277,153,178
220,358,409,478,363,275,153,178
219,357,407,475,361,275,153,177
219,356,406,472,358,274,152,177
219,355,405,470,356,274,150,175
216,354,403,470,355,273,149,174
215,351,400,469,354,272,149,174
214,350,399,467,354,271,148,171
213,350,396,465,352,269,148,171
213,349,396,460,351,266,148,171
211,349,395,460,349,264,145,171
210,348,392,459,347,263,144,171
209,346,392,455,346,262,144,170
209,346,388,453,344,260,144,170
208,346,385,450,342,259,144,170
207,345,384,448,340,257,144,169
207,343,382,446,340,255,142,169
206,341,380,445,338,253,142,169
202,339,380,443,337,253,142,168
200,338,379,441,336,252,140,168
200,336,378,439,335,250,138,168
200,334,375,435,335,249,138,168
199,333,373,434,334,247,138,166
199,330,371,433,333,245,137,166
199,328,369,432,333,242,136,165
199,327,368,430,332,241,133,164
198,326,367,425,332,239,133,164
198,324,367,422,329,239,131,164
198,324,364,421,326,238,129,164
197,319,363,421,325,236,129,164
196,319,363,417,321,235,129,164
195,318,356,416,321,235,129,164
195,316,356,415,317,234,127,164
195,314,356,414,316,233,125,161
195,310,356,411,315,231,125,161
195,309,353,409,313,230,125,160
195,306,351,409,310,228,125,160
195,306,349,407,307,226,125,159
194,302,348,405,307,224,125,159
194,302,343,402,306,224,125,158
194,300,340,402,304,223,123,158
194,299,338,399,303,222,122,157
192,298,337,395,303,220,122,157
190,296,335,394,302,218,122,157
190,295,334,392,299,217,121,156
188,294,334,391,296,215,121,155
187,294,333,388,295,213,120,154
186,294,332,386,293,211,118,154
185,294,332,386,293,210,112,152
184,293,331,385,292,208,110,151
181,291,331,384,291,207,110,149
178,289,330,384,289,207,110,147
177,288,328,381,289,204,110,147
177,285,325,379,287,204,110,147
177,284,320,379,283,204,110,147
177,284,319,375,282,203,107,147
177,284,318,373,279,200,107,146
177,282,318,369,277,200,106,145
177,281,317,366,275,199,105,144
175,281,317,362,275,198,103,143
174,279,316,359,273,198,103,142
174,278,314,356,272,197,101,142
173,276,312,356,270,197,99,141
173,275,312,355,267,193,99,140
172,274,310,354,266,191,99,138
172,271,308,352,264,190,99,138
172,269,307,350,261,190,97,138
171,268,303,349,261,189,97,136
170,264,302,348,261,188,96,135
170,262,300,346,259,186,96,135
169,261,297,344,259,184,96,134
167,261,295,341,257,183,96,134
165,260,294,339,255,181,96,134
165,260,290,339,253,181,95,131
164,260,288,337,251,180,94,130
164,259,287,333,250,179,92,130
164,258,286,329,248,177,92,130
163,257,286,325,247,175,92,129
163,255,285,324,245,172,91,129
163,254,283,323,244,169,90,128
163,253,281,320,243,167,90,127
163,249,280,319,240,167,89,127
163,248,280,316,236,167,88,126
162,245,279,316,233,165,88,126
161,245,276,315,231,164,86,126
161,244,275,315,227,163,85,124
159,242,274,311,227,162,85,124
158,241,272,309,225,160,85,124
156,240,271,305,224,160,85,123
156,239,270,304,223,157,85,120
156,238,269,304,219,156,83,119
156,237,268,301,219,152,83,118
155,237,267,299,218,149,81,118
153,237,266,298,217,147,79,117
153,234,266,294,215,147,78,117
153,231,263,292,215,145,78,117
150,230,262,289,215,145,76,117
150,227,261,286,214,144,76,116
150,225,259,284,212,142,76,116
150,224,257,284,211,139,73,116
149,224,256,283,208,138,72,114
148,223,254,283,206,137,71,112
148,221,254,281,203,135,71,111
148,221,253,276,201,134,70,111
148,219,253,272,198,133,70,111
147,218,252,267,196,133,70,111
146,218,252,264,194,131,68,111
144,217,247,264,194,130,67,111
143,216,246,263,193,128,65,110
142,214,245,260,192,126,65,110
141,214,242,260,190,123,65,109
141,212,240,259,188,121,65,108
141,211,235,258,187,121,65,106
140,208,235,256,185,119,65,106
139,208,235,252,184,117,64,105
136,206,234,250,184,115,64,105
136,205,233,249,180,112,64,105
135,204,232,246,178,111,64,104
135,200,230,245,176,111,64,103
134,198,227,245,173,111,64,102
133,196,225,243,172,110,63,102
132,195,224,241,171,108,61,102
132,189,223,240,171,108,60,101
131,189,223,235,170,106,59,101
130,187,222,235,170,104,57,99
130,186,220,234,165,103,57,99
129,186,219,230,163,103,57,97
127,186,218,229,162,100,56,96
125,185,216,227,161,100,56,94
123,185,216,224,158,99,55,94
123,185,215,223,156,96,54,92
121,183,214,221,155,95,53,92
120,182,211,218,155,95,53,90
119,180,209,216,155,95,52,88
119,178,208,215,153,91,52,88
119,176,208,211,153,87,52,88
119,175,205,209,151,85,52,88
119,175,202,206,150,84,50,88
119,174,202,204,146,84,48,87
118,172,202,203,142,84,48,85
117,168,201,201,141,83,48,85
117,167,198,198,140,81,48,85
115,166,196,198,137,81,46,85
115,166,192,195,136,81,46,83
114,164,191,193,135,80,46,81
113,162,190,191,133,80,44,81
112,162,189,186,132,79,43,81
108,162,188,184,131,78,42,81
107,162,187,182,130,75,42,79
105,161,186,181,127,75,40,79
104,158,185,180,126,72,40,79
104,155,182,180,125,70,40,78
104,155,180,173,125,70,39,78
103,154,178,172,124,68,39,76
103,150,177,168,124,67,39,76
103,150,172,166,122,67,39,75
103,148,169,163,121,66,39,75
102,147,167,161,119,65,38,75
101,147,165,159,114,65,38,75
101,146,163,158,112,62,38,74
100,145,160,157,110,61,37,74
98,144,158,154,110,60,37,73
96,143,157,152,108,58,37,73
95,143,155,149,106,58,36,72
95,140,154,146,104,57,36,72
93,139,152,143,103,56,36,72
93,136,152,140,102,56,34,71
93,134,152,138,100,55,33,69
93,131,151,136,97,54,33,69
93,131,147,135,96,53,33,66
93,128,145,134,94,52,32,66
93,127,142,132,93,51,32,64
92,126,141,128,92,50,32,63
92,124,137,125,92,50,31,63
91,124,136,120,90,49,31,63
90,122,134,118,88,48,31,63
89,120,133,118,86,48,29,61
89,119,131,118,84,45,27,61
89,119,128,117,81,44,25,61
88,118,127,112,80,44,24,61
87,117,126,111,78,42,24,59
85,115,124,111,74,42,24,59
82,114,123,108,73,42,24,58
82,111,121,104,72,42,24,58
81,110,119,101,70,42,23,58
81,106,117,99,68,42,23,58
79,106,114,98,67,39,23,58
78,105,111,95,65,39,23,58
77,104,107,92,65,38,23,58
76,101,104,90,64,38,23,58
75,100,102,88,64,36,23,56
72,97,99,87,64,36,23,56
72,96,96,84,62,35,23,56
70,95,94,83,61,34,23,54
69,93,92,80,61,32,23,54
69,91,92,78,59,29,22,54
69,90,89,76,57,29,21,53
69,88,88,72,55,28,21,53
66,85,87,72,52,28,21,53
66,84,86,70,49,28,18,53
64,82,83,68,49,28,18,52
62,80,82,68,47,26,17,52
61,78,79,67,45,25,17,52
61,75,78,66,45,25,16,48
61,74,76,61,43,25,16,48
60,72,73,60,43,25,16,45
60,67,72,59,42,24,16,44
58,67,70,58,42,22,16,41
58,67,68,54,39,21,16,41
54,67,67,53,37,21,14,41
53,65,65,51,36,20,14,40
53,64,61,50,34,20,13,39
52,60,61,47,33,19,13,39
51,60,57,45,32,18,12,39
47,60,54,42,32,18,12,39
46,56,52,41,30,18,12,39
45,55,51,38,28,17,11,39
45,53,48,38,28,15,11,36
44,52,46,36,25,14,11,36
44,49,41,36,25,14,11,34
43,49,38,31,25,14,11,33
41,44,38,30,24,14,10,33
37,42,38,28,24,14,9,32
37,41,35,28,20,14,9,30
37,37,34,26,19,12,9,30
36,35,33,22,19,12,8,29
35,33,29,22,19,12,7,27
32,32,26,22,16,12,7,27
32,26,26,20,16,10,7,27
30,25,22,17,16,10,7,27
30,21,22,16,15,8,5,27
28,21,21,16,13,8,5,27
